,state,value,age,gender,level
5055,Hawaii,0.23191797472806933,all,female,medicare
5056,Idaho,0.19382520952470525,all,female,medicare
5057,Illinois,0.19672208490332255,all,female,medicare
5058,Indiana,0.20282116818991439,all,female,medicare
5059,Iowa,0.2090516220883065,all,female,medicare
5060,Kansas,0.19982503361943013,all,female,medicare
5061,Kentucky,0.21449737225882995,all,female,medicare
5062,Louisiana,0.20941089832282087,all,female,medicare
5063,Maine,0.25730014769619547,all,female,medicare
5064,Maryland,0.19049631999096844,all,female,medicare
5065,Massachusetts,0.20140922831418803,all,female,medicare
5066,Michigan,0.22296758118598756,all,female,medicare
5067,Minnesota,0.1931507664631898,all,female,medicare
5068,Mississippi,0.21422427649241088,all,female,medicare
5069,Missouri,0.21417497495587465,all,female,medicare
5070,Montana,0.22167353772480963,all,female,medicare
5071,Nebraska,0.19450231588176609,all,female,medicare
5072,Nevada,0.19229994348721874,all,female,medicare
5073,New Hampshire,0.23127712185917743,all,female,medicare
5074,New Jersey,0.19602426087284797,all,female,medicare
5075,New Mexico,0.23253108123831173,all,female,medicare
5076,New York,0.21193243472917675,all,female,medicare
5077,North Carolina,0.20796168242201746,all,female,medicare
5078,North Dakota,0.1857493609935622,all,female,medicare
5079,Ohio,0.21578767833487808,all,female,medicare
5080,Oklahoma,0.20111014130287705,all,female,medicare
5081,Oregon,0.21998399473923896,all,female,medicare
5082,Pennsylvania,0.2278837628723731,all,female,medicare
5083,Rhode Island,0.2190883808285477,all,female,medicare
5084,South Carolina,0.22626272419160903,all,female,medicare
5085,South Dakota,0.20595040801962633,all,female,medicare
5086,Tennessee,0.20770059221876547,all,female,medicare
5087,Texas,0.15550246531247022,all,female,medicare
5088,Utah,0.13534625689294202,all,female,medicare
5089,Vermont,0.24997364716970602,all,female,medicare
5090,Virginia,0.19665665025602166,all,female,medicare
5091,Washington,0.1919272907784092,all,female,medicare
5092,West Virginia,0.25661486913858833,all,female,medicare
5093,Wisconsin,0.21403035578717064,all,female,medicare
5094,Wyoming,0.20685829480588114,all,female,medicare
5095,Puerto Rico,0.2871937724684883,all,female,medicare
5096,Alabama,0.2064243044249324,all,male,medicaid
5097,Alaska,0.23451442728690117,all,male,medicaid
5098,Arizona,0.20500055521356464,all,male,medicaid
5099,Arkansas,0.25511821215626207,all,male,medicaid
5100,California,0.27208500915586964,all,male,medicaid
5101,Colorado,0.18744655053143053,all,male,medicaid
5102,Connecticut,0.2249259266202756,all,male,medicaid
5103,Delaware,0.21429069670339387,all,male,medicaid
5104,District of Columbia,0.24422592604763854,all,male,medicaid
5105,Florida,0.17752031443864105,all,male,medicaid
5106,Georgia,0.18793834925299754,all,male,medicaid
5107,Hawaii,0.20402391010635904,all,male,medicaid
5108,Idaho,0.18495858924274894,all,male,medicaid
5109,Illinois,0.19877260330101482,all,male,medicaid
5110,Indiana,0.2114232409066449,all,male,medicaid
5111,Iowa,0.20564678335053738,all,male,medicaid
5112,Kansas,0.14650661314090385,all,male,medicaid
5113,Kentucky,0.28004132142104626,all,male,medicaid
5114,Louisiana,0.3234796967220821,all,male,medicaid
5115,Maine,0.21286898126852796,all,male,medicaid
5116,Maryland,0.19083644800857916,all,male,medicaid
5117,Massachusetts,0.23404159891550064,all,male,medicaid
5118,Michigan,0.23857159931004338,all,male,medicaid
5119,Minnesota,0.1843749135922838,all,male,medicaid
5120,Mississippi,0.23510571306305209,all,male,medicaid
5121,Missouri,0.1766479023177482,all,male,medicaid
5122,Montana,0.2103899107653525,all,male,medicaid
5123,Nebraska,0.1644939799593284,all,male,medicaid
5124,Nevada,0.2075682928522806,all,male,medicaid
5125,New Hampshire,0.132385196130492,all,male,medicaid
5126,New Jersey,0.18841853397010497,all,male,medicaid
5127,New Mexico,0.3417765654557573,all,male,medicaid
5128,New York,0.28771982621672426,all,male,medicaid
5129,North Carolina,0.19118339770811227,all,male,medicaid
5130,North Dakota,0.12759810251749093,all,male,medicaid
5131,Ohio,0.2159236875654316,all,male,medicaid
5132,Oklahoma,0.23059991489996712,all,male,medicaid
5133,Oregon,0.23859337828894414,all,male,medicaid
5134,Pennsylvania,0.21492110693572392,all,male,medicaid
5135,Rhode Island,0.2235701842207871,all,male,medicaid
5136,South Carolina,0.20021193226809983,all,male,medicaid
5137,South Dakota,0.14639816764860086,all,male,medicaid
5138,Tennessee,0.19898794577732531,all,male,medicaid
5139,Texas,0.16201755095422204,all,male,medicaid
5140,Utah,0.11190603473924045,all,male,medicaid
5141,Vermont,0.22374249296020335,all,male,medicaid
5142,Virginia,0.17061398895097651,all,male,medicaid
5143,Washington,0.20639070269317605,all,male,medicaid
5144,West Virginia,0.26435886506848527,all,male,medicaid
5145,Wisconsin,0.18499651443012258,all,male,medicaid
5146,Wyoming,0.1380088052901458,all,male,medicaid
5147,Puerto Rico,0.47245128308317247,all,male,medicaid
5148,Alabama,0.2229152895689277,all,female,medicaid
5149,Alaska,0.23747139320909813,all,female,medicaid
5150,Arizona,0.21311624743748325,all,female,medicaid
5151,Arkansas,0.26772329402951783,all,female,medicaid
5152,California,0.28608718326083205,all,female,medicaid
5153,Colorado,0.20105850113289056,all,female,medicaid
5154,Connecticut,0.2398028541761984,all,female,medicaid
5155,Delaware,0.22679544581836616,all,female,medicaid
5156,District of Columbia,0.24762670050045815,all,female,medicaid
5157,Florida,0.184787760838782,all,female,medicaid
5158,Georgia,0.19830427974798817,all,female,medicaid
5159,Hawaii,0.20603757742347717,all,female,medicaid
5160,Idaho,0.1951543439233443,all,female,medicaid
5161,Illinois,0.21369131205561098,all,female,medicaid
5162,Indiana,0.22885785555728963,all,female,medicaid
5163,Iowa,0.22261358721901112,all,female,medicaid
5164,Kansas,0.156797699967263,all,female,medicaid
5165,Kentucky,0.296820271538421,all,female,medicaid
5166,Louisiana,0.34585616159281785,all,female,medicaid
5167,Maine,0.22238095373608768,all,female,medicaid
5168,Maryland,0.20025534432954514,all,female,medicaid
5169,Massachusetts,0.2452567983145794,all,female,medicaid
5170,Michigan,0.2529265385815568,all,female,medicaid
5171,Minnesota,0.19490531863153382,all,female,medicaid
5172,Mississippi,0.24492092760279277,all,female,medicaid
5173,Missouri,0.18998144736350145,all,female,medicaid
5174,Montana,0.22824274938340505,all,female,medicaid
5175,Nebraska,0.1803540297981567,all,female,medicaid
5176,Nevada,0.21819762240845816,all,female,medicaid
5177,New Hampshire,0.14060431307564397,all,female,medicaid
5178,New Jersey,0.20306952893834473,all,female,medicaid
5179,New Mexico,0.35963804534649324,all,female,medicaid
5180,New York,0.2988918466908766,all,female,medicaid
5181,North Carolina,0.20084789821423127,all,female,medicaid
5182,North Dakota,0.14438894015081613,all,female,medicaid
5183,Ohio,0.23237761497864848,all,female,medicaid
5184,Oklahoma,0.2461417905898202,all,female,medicaid
5185,Oregon,0.25315192148162985,all,female,medicaid
5186,Pennsylvania,0.2286987332368775,all,female,medicaid
5187,Rhode Island,0.2363365478383357,all,female,medicaid
5188,South Carolina,0.21395302896718327,all,female,medicaid
5189,South Dakota,0.1568328952191208,all,female,medicaid
5190,Tennessee,0.21375570372356056,all,female,medicaid
5191,Texas,0.17201383686968064,all,female,medicaid
5192,Utah,0.11621622264991294,all,female,medicaid
5193,Vermont,0.22849454031362967,all,female,medicaid
5194,Virginia,0.18189991326042193,all,female,medicaid
5195,Washington,0.22099538550103895,all,female,medicaid
5196,West Virginia,0.2831199320762888,all,female,medicaid
5197,Wisconsin,0.19980255068246489,all,female,medicaid
5198,Wyoming,0.14759893184753278,all,female,medicaid
5199,Puerto Rico,0.4879193101203338,all,female,medicaid
5200,Alabama,0.5226744483403327,u6,all,private
5201,Alaska,0.5748400302421214,u6,all,private
5202,Arizona,0.5893156034963735,u6,all,private
5203,Arkansas,0.46756236397120376,u6,all,private
5204,California,0.596938502897692,u6,all,private
5205,Colorado,0.6430550424824529,u6,all,private
5206,Connecticut,0.6235635876349218,u6,all,private
5207,Delaware,0.5881518049984573,u6,all,private
5208,District of Columbia,0.7572849188638776,u6,all,private
5209,Florida,0.5206929896196016,u6,all,private
5210,Georgia,0.5381204683402222,u6,all,private
5211,Hawaii,0.6875613105748479,u6,all,private
5212,Idaho,0.6042449424626855,u6,all,private
5213,Illinois,0.6400471883406511,u6,all,private
5214,Indiana,0.5770324059473086,u6,all,private
5215,Iowa,0.6169904910042097,u6,all,private
5216,Kansas,0.6706417668994706,u6,all,private
5217,Kentucky,0.49814269164903796,u6,all,private
5218,Louisiana,0.4343113851468877,u6,all,private
5219,Maine,0.6394520245263215,u6,all,private
5220,Maryland,0.6373060940839359,u6,all,private
5221,Massachusetts,0.668831310971828,u6,all,private
5222,Michigan,0.6170150400100319,u6,all,private
5223,Minnesota,0.6859196597790412,u6,all,private
5224,Mississippi,0.4691491284440517,u6,all,private
5225,Missouri,0.5810842653705816,u6,all,private
5226,Montana,0.5516323845969864,u6,all,private
5227,Nebraska,0.7048417132216015,u6,all,private
5228,Nevada,0.5543769625488244,u6,all,private
5229,New Hampshire,0.6951384697914571,u6,all,private
5230,New Jersey,0.6329474225914407,u6,all,private
5231,New Mexico,0.3957315423423997,u6,all,private
5232,New York,0.5773375015486003,u6,all,private
5233,North Carolina,0.5544063521406737,u6,all,private
5234,North Dakota,0.7659976012417101,u6,all,private
5235,Ohio,0.5824832397460165,u6,all,private
5236,Oklahoma,0.46370923465466124,u6,all,private
5237,Oregon,0.6233604358413471,u6,all,private
5238,Pennsylvania,0.5933529358466585,u6,all,private
5239,Rhode Island,0.6667268188516948,u6,all,private
5240,South Carolina,0.5219972805997756,u6,all,private
5241,South Dakota,0.650713409709551,u6,all,private
5242,Tennessee,0.535940856286622,u6,all,private
5243,Texas,0.5226135679660631,u6,all,private
5244,Utah,0.8007147519233032,u6,all,private
5245,Vermont,0.6407018395968672,u6,all,private
5246,Virginia,0.6705430572318747,u6,all,private
5247,Washington,0.6148476427940016,u6,all,private
5248,West Virginia,0.5329365655392655,u6,all,private
5249,Wisconsin,0.6543286301938872,u6,all,private
5250,Wyoming,0.563048683160415,u6,all,private
5251,Puerto Rico,0.33534557817488286,u6,all,private
5252,Alabama,0.49918451545442666,u6,all,public
5253,Alaska,0.4279628980803629,u6,all,public
5254,Arizona,0.3918161529747916,u6,all,public
5255,Arkansas,0.5241596443253902,u6,all,public
5256,California,0.43180275757239844,u6,all,public
5257,Colorado,0.3689019752710837,u6,all,public
5258,Connecticut,0.39796424113371026,u6,all,public
5259,Delaware,0.4503702560937982,u6,all,public
5260,District of Columbia,0.31061377472539375,u6,all,public
5261,Florida,0.4544129222841004,u6,all,public
5262,Georgia,0.4635512253767628,u6,all,public
5263,Hawaii,0.3485383558956249,u6,all,public
5264,Idaho,0.4065626427382163,u6,all,public
5265,Illinois,0.3758434480803942,u6,all,public
5266,Indiana,0.4276921301020145,u6,all,public
5267,Iowa,0.42417446271686887,u6,all,public
5268,Kansas,0.3504278934738303,u6,all,public
5269,Kentucky,0.5204776115644203,u6,all,public
5270,Louisiana,0.5752851984693449,u6,all,public
5271,Maine,0.38557145224548417,u6,all,public
5272,Maryland,0.3569772810570758,u6,all,public
5273,Massachusetts,0.36347539723655187,u6,all,public
5274,Michigan,0.4320503475896013,u6,all,public
5275,Minnesota,0.34297138630795543,u6,all,public
5276,Mississippi,0.519850992047554,u6,all,public
5277,Missouri,0.41185851281843777,u6,all,public
5278,Montana,0.42020449653193015,u6,all,public
5279,Nebraska,0.32851802440312405,u6,all,public
5280,Nevada,0.4506251436011335,u6,all,public
5281,New Hampshire,0.3049285857976262,u6,all,public
5282,New Jersey,0.3770396959594442,u6,all,public
5283,New Mexico,0.6320643610841437,u6,all,public
5284,New York,0.4708179344809333,u6,all,public
5285,North Carolina,0.44846263495793265,u6,all,public
5286,North Dakota,0.2703541696063214,u6,all,public
5287,Ohio,0.4210239106626235,u6,all,public
5288,Oklahoma,0.5314078456132645,u6,all,public
5289,Oregon,0.4222790870444509,u6,all,public
5290,Pennsylvania,0.4197391268731095,u6,all,public
5291,Rhode Island,0.3688080844536678,u6,all,public
5292,South Carolina,0.48315450426029705,u6,all,public
5293,South Dakota,0.30868056594179055,u6,all,public
5294,Tennessee,0.4765128751283709,u6,all,public
5295,Texas,0.4236872887567255,u6,all,public
5296,Utah,0.19374627733373279,u6,all,public
5297,Vermont,0.3824904377390565,u6,all,public
5298,Virginia,0.33450402784405087,u6,all,public
5299,Washington,0.4235577895024755,u6,all,public
5300,West Virginia,0.49734359123239946,u6,all,public
5301,Wisconsin,0.372544921011376,u6,all,public
5302,Wyoming,0.39805799414737963,u6,all,public
5303,Puerto Rico,0.6762884033334715,u6,all,public
5304,Alabama,0.45122152197262017,u6,all,employer
5305,Alaska,0.42101089822788546,u6,all,employer
5306,Arizona,0.5209964157100107,u6,all,employer
5307,Arkansas,0.4053565117101029,u6,all,employer
5308,California,0.5164367360512437,u6,all,employer
5309,Colorado,0.5539885699385036,u6,all,employer
5310,Connecticut,0.5671488361847419,u6,all,employer
5311,Delaware,0.5314409132983647,u6,all,employer
5312,District of Columbia,0.6717290985116017,u6,all,employer
5313,Florida,0.40936019481304375,u6,all,employer
5314,Georgia,0.4553576653208003,u6,all,employer
5315,Hawaii,0.4943757766006147,u6,all,employer
5316,Idaho,0.5255418526867937,u6,all,employer
5317,Illinois,0.5964651010148725,u6,all,employer
5318,Indiana,0.5261921105195134,u6,all,employer
5319,Iowa,0.5657784670757238,u6,all,employer
5320,Kansas,0.5693744593293485,u6,all,employer
5321,Kentucky,0.4394580437191498,u6,all,employer
5322,Louisiana,0.3823608795268884,u6,all,employer
5323,Maine,0.5655692426669613,u6,all,employer
5324,Maryland,0.5626781982873925,u6,all,employer
5325,Massachusetts,0.6168214752172549,u6,all,employer
5326,Michigan,0.5696174555030449,u6,all,employer
5327,Minnesota,0.6377422353708583,u6,all,employer
5328,Mississippi,0.3818579805606876,u6,all,employer
5329,Missouri,0.5200946357973708,u6,all,employer
5330,Montana,0.45265785697201627,u6,all,employer
5331,Nebraska,0.6249270407737847,u6,all,employer
5332,Nevada,0.4769950984146435,u6,all,employer
5333,New Hampshire,0.625722523972373,u6,all,employer
5334,New Jersey,0.5791985373322295,u6,all,employer
5335,New Mexico,0.30818996387248737,u6,all,employer
5336,New York,0.4972366534787596,u6,all,employer
5337,North Carolina,0.44837215258946617,u6,all,employer
5338,North Dakota,0.6621631155637082,u6,all,employer
5339,Ohio,0.5393655476282421,u6,all,employer
5340,Oklahoma,0.39475472164269243,u6,all,employer
5341,Oregon,0.5703949812208511,u6,all,employer
5342,Pennsylvania,0.5461865085226251,u6,all,employer
5343,Rhode Island,0.5900177448945833,u6,all,employer
5344,South Carolina,0.43171203349095033,u6,all,employer
5345,South Dakota,0.5567886093745327,u6,all,employer
5346,Tennessee,0.4467027940319781,u6,all,employer
5347,Texas,0.44700234382302606,u6,all,employer
5348,Utah,0.6785827653480849,u6,all,employer
5349,Vermont,0.5880031570639306,u6,all,employer
5350,Virginia,0.5521795267634098,u6,all,employer
5351,Washington,0.535592958310375,u6,all,employer
5352,West Virginia,0.48029225335075243,u6,all,employer
5353,Wisconsin,0.6103897844059439,u6,all,employer
5354,Wyoming,0.47541899441340785,u6,all,employer
5355,Puerto Rico,0.2134333927608939,u6,all,employer
5356,Alabama,0.004750836795117321,u6,all,medicare
5357,Alaska,0.0011801803463091704,u6,all,medicare
5358,Arizona,0.003045378463827413,u6,all,medicare
